month,hot_tub,pool,month,city,host_type,bedrooms,bathrooms,guests,revenue,openness,occupancy,nightly_rate,lead_time,length_stay
2021-01,1,0,2019-11,Big Bear City,Professionals,3.0,2.0,10.0,3800.0,30.0,0.233333333,542.8571429,1.0,9.195185360864706
2021-01,1,0,2019-12,Big Bear City,Professionals,3.0,2.0,10.0,12699.394811324999,31.0,0.774193548,581.2137443249999,1.5,5.75
2021-01,1,0,2019-2,Big Bear City,Professionals,3.0,2.0,10.0,7139.159912,28.5,0.428571429,581.2137443249999,2.6,3.0
2021-01,1,0,2019-3,Big Bear City,Professionals,3.0,2.0,10.0,1594.799988,31.0,0.096774194,531.5999959,30.968203896761153,4.749502715945883
2021-01,1,0,2019-4,Big Bear City,Professionals,3.0,2.0,10.0,1594.830017,30.0,0.1,531.6100057,3.0,3.0
2021-01,1,0,2019-5,Big Bear City,Professionals,3.0,2.0,10.0,4499.499939,31.0,0.387096774,374.9583282,10.5,6.0
2021-01,0,0,2019-6,Big Bear City,Professionals,3.0,2.0,10.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-7,Big Bear City,Professionals,3.0,2.0,10.0,6309.299896,31.0,0.548387097,371.135288,41.0,5.666666667
2021-01,1,0,2019-8,Big Bear City,Professionals,3.0,2.0,10.0,3879.559906,31.0,0.35483871,352.6872642,7.0,9.195185360864706
2021-01,1,0,2019-9,Big Bear City,Professionals,3.0,2.0,10.0,2454.71994,30.0,0.233333333,350.6742772,1.0,5.5
2021-01,0,0,2019-3,Joshua Tree,2-5 Units,3.0,2.0,4.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-4,Joshua Tree,2-5 Units,3.0,2.0,4.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-5,Joshua Tree,2-5 Units,3.0,2.0,4.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-6,Joshua Tree,2-5 Units,3.0,2.0,4.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-7,Joshua Tree,2-5 Units,3.0,2.0,4.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-8,Joshua Tree,2-5 Units,3.0,2.0,4.0,0.0,28.5,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-1,Big Bear Lake,Single Owners,3.0,2.0,7.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-10,Big Bear Lake,Single Owners,3.0,2.0,7.0,12699.394811324999,31.0,0.838709677,581.2137443249999,1.076923077,1.0
2021-01,1,0,2019-11,Big Bear Lake,Single Owners,3.0,2.0,7.0,12699.394811324999,30.0,0.966666667,581.2137443249999,1.0,1.0
2021-01,1,0,2019-12,Big Bear Lake,Single Owners,3.0,2.0,7.0,12245.0,31.0,0.64516129,581.2137443249999,1.5625,1.25
2021-01,1,0,2019-2,Big Bear Lake,Single Owners,3.0,2.0,7.0,1835.650024,28.5,0.476190476,183.5650024,1.333333333,1.111111111
2021-01,1,0,2019-3,Big Bear Lake,Single Owners,3.0,2.0,7.0,5232.340027,31.0,0.677419355,249.1590489,1.0,1.0
2021-01,1,0,2019-4,Big Bear Lake,Single Owners,3.0,2.0,7.0,4724.370026,30.0,0.7,224.9700012,1.0,1.0
2021-01,1,0,2019-5,Big Bear Lake,Single Owners,3.0,2.0,7.0,3799.430023,31.0,0.612903226,199.9700012,1.052631579,1.0
2021-01,0,0,2019-6,Big Bear Lake,Single Owners,3.0,2.0,7.0,6197.280029,30.0,0.6,344.293335,1.111111111,1.0
2021-01,0,0,2019-7,Big Bear Lake,Single Owners,3.0,2.0,7.0,12699.394811324999,31.0,0.677419355,581.2137443249999,1.047619048,1.0
2021-01,1,0,2019-8,Big Bear Lake,Single Owners,3.0,2.0,7.0,10127.04004,31.0,0.516129032,581.2137443249999,1.0,1.0
2021-01,1,0,2019-9,Big Bear Lake,Single Owners,3.0,2.0,7.0,12658.80005,30.0,0.666666667,581.2137443249999,1.05,1.0
2021-01,1,0,2019-1,Big Bear City,2-5 Units,3.0,2.0,10.0,9338.049927,31.0,0.451612903,581.2137443249999,10.6,2.8
2021-01,1,0,2019-10,Big Bear City,2-5 Units,3.0,2.0,10.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-11,Big Bear City,2-5 Units,3.0,2.0,10.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-12,Big Bear City,2-5 Units,3.0,2.0,10.0,6700.0,31.0,0.258064516,581.2137443249999,38.5,5.0
2021-01,1,0,2019-2,Big Bear City,2-5 Units,3.0,2.0,10.0,4892.509949,28.5,0.25,581.2137443249999,13.25,1.75
2021-01,0,0,2019-3,Big Bear City,2-5 Units,3.0,2.0,10.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-4,Big Bear City,2-5 Units,3.0,2.0,10.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-5,Big Bear City,2-5 Units,3.0,2.0,10.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-6,Big Bear City,2-5 Units,3.0,2.0,10.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-7,Big Bear City,2-5 Units,3.0,2.0,10.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-8,Big Bear City,2-5 Units,3.0,2.0,10.0,4149.559952,31.0,0.451612903,296.3971394,1.0,9.195185360864706
2021-01,1,0,2019-9,Big Bear City,2-5 Units,3.0,2.0,10.0,1749.820007,30.0,0.166666667,349.9640015,30.968203896761153,4.749502715945883
2021-01,0,0,2019-1,Big Bear Lake,2-5 Units,5.0,3.5,14.5,11373.79004,31.0,0.451612903,581.2137443249999,33.16666667,2.333333333
2021-01,1,0,2019-10,Big Bear Lake,2-5 Units,5.0,3.5,14.5,2599.679932,31.0,0.258064516,324.9599915,61.420509736902886,2.0
2021-01,1,0,2019-11,Big Bear Lake,2-5 Units,5.0,3.5,14.5,5459.439941,30.0,0.4,454.9533285,61.420509736902886,2.4
2021-01,0,0,2019-12,Big Bear Lake,2-5 Units,5.0,3.5,14.5,12699.394811324999,31.0,0.64516129,581.2137443249999,61.420509736902886,2.5
2021-01,1,0,2019-2,Big Bear Lake,2-5 Units,5.0,3.5,14.5,9019.059937,28.5,0.392857143,581.2137443249999,61.420509736902886,2.6
2021-01,1,0,2019-3,Big Bear Lake,2-5 Units,5.0,3.5,14.5,4499.420044,31.0,0.322580645,449.9420044,61.420509736902886,2.0
2021-01,1,0,2019-4,Big Bear Lake,2-5 Units,5.0,3.5,14.5,2449.690002,30.0,0.233333333,349.9557146,41.0,2.333333333
2021-01,1,0,2019-5,Big Bear Lake,2-5 Units,5.0,3.5,14.5,3799.51001,31.0,0.322580645,379.951001,61.420509736902886,2.5
2021-01,1,0,2019-6,Big Bear Lake,2-5 Units,5.0,3.5,14.5,3849.51001,30.0,0.366666667,349.9554554,55.8,2.2
2021-01,1,0,2019-7,Big Bear Lake,2-5 Units,5.0,3.5,14.5,4709.429993,31.0,0.419354839,362.2638456,61.420509736902886,3.25
2021-01,1,0,2019-8,Big Bear Lake,2-5 Units,5.0,3.5,14.5,3969.529968,31.0,0.35483871,360.8663608,61.420509736902886,2.4
2021-01,1,0,2019-9,Big Bear Lake,2-5 Units,5.0,3.5,14.5,2359.71994,30.0,0.233333333,337.1028486,61.420509736902886,2.0
2021-01,1,0,2019-1,Big Bear Lake,Professionals,3.0,2.0,9.0,5744.330017,31.0,0.548387097,337.9017657,29.42857143,2.714285714
2021-01,1,0,2019-10,Big Bear Lake,Professionals,3.0,2.0,9.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-11,Big Bear Lake,Professionals,3.0,2.0,9.0,1350.0,30.0,0.1,450.0,15.0,3.0
2021-01,0,0,2019-12,Big Bear Lake,Professionals,3.0,2.0,9.0,7250.0,31.0,0.419354839,557.6923077,28.0,2.333333333
2021-01,1,0,2019-2,Big Bear Lake,Professionals,3.0,2.0,9.0,5184.309998,28.5,0.714285714,259.2154999,34.25,2.5
2021-01,1,0,2019-3,Big Bear Lake,Professionals,3.0,2.0,9.0,3299.600006,31.0,0.516129032,206.2250004,25.66666667,2.666666667
2021-01,0,1,2019-4,Big Bear Lake,Professionals,3.0,2.0,9.0,499.9599915,30.0,0.066666667,249.9799957,17.0,2.0
2021-01,1,0,2019-5,Big Bear Lake,Professionals,3.0,2.0,9.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-6,Big Bear Lake,Professionals,3.0,2.0,9.0,1264.80999,30.0,0.366666667,114.9827264,51.0,2.75
2021-01,1,0,2019-7,Big Bear Lake,Professionals,3.0,2.0,9.0,2413.06002,31.0,0.419354839,185.6200016,7.8,2.6
2021-01,0,0,2019-8,Big Bear Lake,Professionals,3.0,2.0,9.0,3548.20002,31.0,0.741935484,154.2695661,7.666666667,7.666666667
2021-01,1,0,2019-9,Big Bear Lake,Professionals,3.0,2.0,9.0,3301.370026,30.0,0.766666667,143.5378272,2.666666667,7.666666667
2021-01,1,0,2019-1,Big Bear Lake,Single Owners,3.0,2.0,11.0,7811.180054,31.0,0.483870968,520.7453369,27.2,3.0
2021-01,0,0,2019-10,Big Bear Lake,Single Owners,3.0,2.0,11.0,8199.610016,31.0,0.838709677,315.369616,1.391304348,1.739130435
2021-01,1,0,2019-11,Big Bear Lake,Single Owners,3.0,2.0,11.0,10800.0,30.0,0.966666667,372.4137931,1.0,1.0
2021-01,0,0,2019-12,Big Bear Lake,Single Owners,3.0,2.0,11.0,12699.394811324999,31.0,0.935483871,529.3103448,7.833333333,1.25
2021-01,1,0,2019-2,Big Bear Lake,Single Owners,3.0,2.0,11.0,8149.170044,28.5,0.5,581.2137443249999,15.0,3.5
2021-01,1,0,2019-3,Big Bear Lake,Single Owners,3.0,2.0,11.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-4,Big Bear Lake,Single Owners,3.0,2.0,11.0,11698.70032,30.0,0.866666667,449.9500122,61.420509736902886,9.195185360864706
2021-01,1,1,2019-5,Big Bear Lake,Single Owners,3.0,2.0,11.0,7199.200195,31.0,0.516129032,449.9500122,30.968203896761153,4.749502715945883
2021-01,0,0,2019-6,Big Bear Lake,Single Owners,3.0,2.0,11.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-7,Big Bear Lake,Single Owners,3.0,2.0,11.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-8,Big Bear Lake,Single Owners,3.0,2.0,11.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-9,Big Bear Lake,Single Owners,3.0,2.0,11.0,649.9299927,30.0,0.066666667,324.9649963,1.0,1.0
2021-01,0,0,2019-1,Joshua Tree,2-5 Units,3.0,2.0,10.0,0.0,28.5,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-10,Joshua Tree,2-5 Units,3.0,2.0,10.0,2394.850082,31.0,0.516129032,149.6781301,13.4,1.8
2021-01,1,0,2019-11,Joshua Tree,2-5 Units,3.0,2.0,10.0,2550.880035,30.0,0.5,170.058669,41.42857143,1.857142857
2021-01,0,0,2019-12,Joshua Tree,2-5 Units,3.0,2.0,10.0,0.0,28.5,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-2,Joshua Tree,2-5 Units,3.0,2.0,10.0,757.9400024,28.5,0.333333333,126.3233337,3.0,3.0
2021-01,0,0,2019-3,Joshua Tree,2-5 Units,3.0,2.0,10.0,2007.850014,28.5,0.407407407,182.5318194,17.0,1.857142857
2021-01,1,0,2019-4,Joshua Tree,2-5 Units,3.0,2.0,10.0,2882.810089,28.5,0.642857143,160.1561161,17.44444444,1.777777778
2021-01,1,0,2019-5,Joshua Tree,2-5 Units,3.0,2.0,10.0,1992.850044,29.0,0.482758621,142.3464317,8.75,1.75
2021-01,0,0,2019-6,Joshua Tree,2-5 Units,3.0,2.0,10.0,1902.870064,30.0,0.433333333,146.3746203,13.28571429,1.857142857
2021-01,1,1,2019-7,Joshua Tree,2-5 Units,3.0,2.0,10.0,1895.860077,31.0,0.451612903,135.4185769,1.2,1.4
2021-01,1,0,2019-8,Joshua Tree,2-5 Units,3.0,2.0,10.0,1270.910034,31.0,0.290322581,141.212226,33.5,1.666666667
2021-01,1,0,2019-9,Joshua Tree,2-5 Units,3.0,2.0,10.0,952.9300232,30.0,0.233333333,136.1328605,1.25,1.5
2021-01,0,0,2019-1,Big Bear Lake,Professionals,3.0,3.0,10.0,12699.394811324999,31.0,0.709677419,581.2137443249999,47.0,9.195185360864706
2021-01,0,0,2019-10,Big Bear Lake,Professionals,3.0,3.0,10.0,12699.394811324999,31.0,0.387096774,581.2137443249999,1.0,6.0
2021-01,0,0,2019-11,Big Bear Lake,Professionals,3.0,3.0,10.0,12699.394811324999,30.0,0.766666667,581.2137443249999,33.33333333,7.666666667
2021-01,1,0,2019-12,Big Bear Lake,Professionals,3.0,3.0,10.0,12699.394811324999,31.0,0.548387097,581.2137443249999,14.0,9.0
2021-01,1,0,2019-2,Big Bear Lake,Professionals,3.0,3.0,10.0,12699.394811324999,28.5,0.857142857,581.2137443249999,61.420509736902886,7.0
2021-01,1,0,2019-3,Big Bear Lake,Professionals,3.0,3.0,10.0,2305.800049,31.0,0.064516129,581.2137443249999,61.420509736902886,2.0
2021-01,1,0,2019-4,Big Bear Lake,Professionals,3.0,3.0,10.0,12699.394811324999,30.0,1.0,581.2137443249999,61.420509736902886,9.195185360864706
2021-01,0,0,2019-5,Big Bear Lake,Professionals,3.0,3.0,10.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-6,Big Bear Lake,Professionals,3.0,3.0,10.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-7,Big Bear Lake,Professionals,3.0,3.0,10.0,9507.180176,31.0,0.258064516,581.2137443249999,61.420509736902886,8.0
2021-01,1,0,2019-8,Big Bear Lake,Professionals,3.0,3.0,10.0,2589.780029,31.0,0.064516129,581.2137443249999,61.420509736902886,1.0
2021-01,0,0,2019-9,Big Bear Lake,Professionals,3.0,3.0,10.0,11858.99011,30.0,0.3,581.2137443249999,25.4,1.8
2021-01,1,0,2019-1,Big Bear Lake,Professionals,5.0,4.0,14.5,12699.394811324999,31.0,0.419354839,581.2137443249999,43.4,3.2
2021-01,0,0,2019-10,Big Bear Lake,Professionals,5.0,4.0,14.5,4249.559998,31.0,0.225806452,581.2137443249999,61.420509736902886,2.333333333
2021-01,1,0,2019-11,Big Bear Lake,Professionals,5.0,4.0,14.5,10534.88,30.0,0.533333333,581.2137443249999,15.33333333,2.666666667
2021-01,1,0,2019-12,Big Bear Lake,Professionals,5.0,4.0,14.5,8229.719971,28.5,0.346153846,581.2137443249999,61.420509736902886,2.25
2021-01,0,0,2019-2,Big Bear Lake,Professionals,5.0,4.0,14.5,12608.65997,28.5,0.464285714,581.2137443249999,36.6,2.8
2021-01,1,0,2019-3,Big Bear Lake,Professionals,5.0,4.0,14.5,6112.400024,31.0,0.225806452,581.2137443249999,13.33333333,2.0
2021-01,1,0,2019-4,Big Bear Lake,Professionals,5.0,4.0,14.5,6278.300079,30.0,0.5,418.5533386,12.8,3.0
2021-01,0,0,2019-5,Big Bear Lake,Professionals,5.0,4.0,14.5,5598.339989,31.0,0.516129032,349.8962493,15.66666667,2.833333333
2021-01,0,0,2019-6,Big Bear Lake,Professionals,5.0,4.0,14.5,10793.96002,30.0,0.566666667,581.2137443249999,32.16666667,2.833333333
2021-01,1,0,2019-7,Big Bear Lake,Professionals,5.0,4.0,14.5,12699.394811324999,31.0,0.903225806,581.2137443249999,61.420509736902886,3.0
2021-01,1,0,2019-8,Big Bear Lake,Professionals,5.0,4.0,14.5,12699.394811324999,31.0,0.741935484,581.2137443249999,29.16666667,3.666666667
2021-01,1,0,2019-9,Big Bear Lake,Professionals,5.0,4.0,14.5,9774.000031,30.0,0.566666667,574.9411783,17.25,3.75
2021-01,0,0,2019-11,Big Bear City,2-5 Units,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-12,Big Bear City,2-5 Units,3.0,2.0,6.0,1408.900055,31.0,0.322580645,140.8900055,61.420509736902886,6.0
2021-01,0,0,2019-1,Big Bear Lake,Single Owners,3.0,3.0,6.0,7944.269928,31.0,1.0,256.2667719,6.625,2.1875
2021-01,0,0,2019-10,Big Bear Lake,Single Owners,3.0,3.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-11,Big Bear Lake,Single Owners,3.0,3.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-12,Big Bear Lake,Single Owners,3.0,3.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-2,Big Bear Lake,Single Owners,3.0,3.0,6.0,7059.359924,28.5,1.0,252.1199973,12.42857143,2.0
2021-01,0,0,2019-3,Big Bear Lake,Single Owners,3.0,3.0,6.0,7164.339981,31.0,1.0,231.1077413,2.666666667,1.476190476
2021-01,0,0,2019-4,Big Bear Lake,Single Owners,3.0,3.0,6.0,5459.339905,30.0,1.0,181.9779968,1.68,1.2
2021-01,0,0,2019-5,Big Bear Lake,Single Owners,3.0,3.0,6.0,1924.779984,31.0,0.290322581,213.8644426,23.0,2.25
2021-01,1,1,2019-6,Big Bear Lake,Single Owners,3.0,3.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-7,Big Bear Lake,Single Owners,3.0,3.0,6.0,1049.87999,31.0,0.161290323,209.9759979,61.420509736902886,5.0
2021-01,0,0,2019-8,Big Bear Lake,Single Owners,3.0,3.0,6.0,899.8999939,31.0,0.129032258,224.9749985,61.420509736902886,4.0
2021-01,1,0,2019-9,Big Bear Lake,Single Owners,3.0,3.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-1,Big Bear City,2-5 Units,3.0,2.0,8.0,2575.759949,31.0,0.096774194,581.2137443249999,3.0,1.5
2021-01,0,0,2019-10,Big Bear City,2-5 Units,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-11,Big Bear City,2-5 Units,3.0,2.0,8.0,1934.889986,30.0,0.2,322.4816643,40.33333333,2.0
2021-01,0,0,2019-12,Big Bear City,2-5 Units,3.0,2.0,8.0,11756.78998,31.0,0.451612903,581.2137443249999,25.5,1.75
2021-01,1,0,2019-2,Big Bear City,2-5 Units,3.0,2.0,8.0,3249.699951,28.5,0.142857143,581.2137443249999,9.0,1.333333333
2021-01,1,0,2019-3,Big Bear City,2-5 Units,3.0,2.0,8.0,1674.830017,31.0,0.096774194,558.2766724,7.0,1.5
2021-01,1,0,2019-4,Big Bear City,2-5 Units,3.0,2.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-5,Big Bear City,2-5 Units,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-6,Big Bear City,2-5 Units,3.0,2.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-7,Big Bear City,2-5 Units,3.0,2.0,8.0,324.9599915,31.0,0.032258065,324.9599915,1.0,1.0
2021-01,1,0,2019-8,Big Bear City,2-5 Units,3.0,2.0,8.0,399.9599915,31.0,0.032258065,399.9599915,3.0,1.0
2021-01,0,1,2019-9,Big Bear City,2-5 Units,3.0,2.0,8.0,399.9599915,30.0,0.033333333,399.9599915,4.0,1.0
2021-01,1,0,2019-10,Big Bear Lake,2-5 Units,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,1,2019-11,Big Bear Lake,2-5 Units,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-12,Big Bear Lake,2-5 Units,3.0,2.0,6.0,380.0,31.0,0.032258065,380.0,4.0,1.0
2021-01,1,1,2019-5,Big Bear Lake,2-5 Units,3.0,2.0,6.0,0.0,28.5,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-6,Big Bear Lake,2-5 Units,3.0,2.0,6.0,1164.910004,30.0,0.1,388.3033346,4.0,1.5
2021-01,1,0,2019-7,Big Bear Lake,2-5 Units,3.0,2.0,6.0,379.9700012,31.0,0.032258065,379.9700012,4.0,1.0
2021-01,0,0,2019-8,Big Bear Lake,2-5 Units,3.0,2.0,6.0,379.9700012,31.0,0.032258065,379.9700012,4.0,1.0
2021-01,1,0,2019-9,Big Bear Lake,2-5 Units,3.0,2.0,6.0,759.9400024,30.0,0.066666667,379.9700012,4.0,1.0
2021-01,1,0,2019-1,Yucca Valley,Single Owners,3.0,1.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-10,Yucca Valley,Single Owners,3.0,1.0,6.0,4449.630005,31.0,0.516129032,278.1018753,35.14285714,2.285714286
2021-01,0,0,2019-11,Yucca Valley,Single Owners,3.0,1.0,6.0,3999.779984,30.0,0.5,266.6519989,61.420509736902886,2.666666667
2021-01,0,0,2019-12,Yucca Valley,Single Owners,3.0,1.0,6.0,3954.779953,31.0,0.516129032,247.1737471,61.420509736902886,4.75
2021-01,1,0,2019-2,Yucca Valley,Single Owners,3.0,1.0,6.0,1363.240021,28.5,0.214285714,227.2066701,61.420509736902886,2.0
2021-01,1,0,2019-3,Yucca Valley,Single Owners,3.0,1.0,6.0,4399.680069,31.0,0.612903226,231.5621089,61.420509736902886,3.166666667
2021-01,1,0,2019-4,Yucca Valley,Single Owners,3.0,1.0,6.0,3944.670013,28.5,0.653846154,232.0394126,61.420509736902886,2.428571429
2021-01,1,0,2019-5,Yucca Valley,Single Owners,3.0,1.0,6.0,2529.779953,31.0,0.35483871,229.9799957,22.4,2.6
2021-01,0,0,2019-6,Yucca Valley,Single Owners,3.0,1.0,6.0,5289.539902,30.0,0.766666667,229.9799957,18.0,2.888888889
2021-01,1,0,2019-7,Yucca Valley,Single Owners,3.0,1.0,6.0,6669.419876,31.0,0.935483871,229.9799957,21.83333333,5.333333333
2021-01,1,0,2019-8,Yucca Valley,Single Owners,3.0,1.0,6.0,5979.479889,31.0,0.838709677,229.9799957,61.420509736902886,5.0
2021-01,1,0,2019-9,Yucca Valley,Single Owners,3.0,1.0,6.0,974.9099884,30.0,0.133333333,243.7274971,14.0,1.0
2021-01,0,0,2019-1,Big Bear City,Professionals,5.0,3.0,12.0,3294.669983,31.0,0.161290323,581.2137443249999,61.420509736902886,3.0
2021-01,1,0,2019-10,Big Bear City,Professionals,5.0,3.0,12.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-11,Big Bear City,Professionals,5.0,3.0,12.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-12,Big Bear City,Professionals,5.0,3.0,12.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-2,Big Bear City,Professionals,5.0,3.0,12.0,7363.289978,28.5,0.285714286,581.2137443249999,61.420509736902886,2.666666667
2021-01,0,0,2019-3,Big Bear City,Professionals,5.0,3.0,12.0,2558.72998,31.0,0.129032258,581.2137443249999,9.0,2.0
2021-01,0,0,2019-4,Big Bear City,Professionals,5.0,3.0,12.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-5,Big Bear City,Professionals,5.0,3.0,12.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,1,2019-6,Big Bear City,Professionals,5.0,3.0,12.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-7,Big Bear City,Professionals,5.0,3.0,12.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,0,0,2019-8,Big Bear City,Professionals,5.0,3.0,12.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-9,Big Bear City,Professionals,5.0,3.0,12.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-1,Big Bear City,Single Owners,3.0,2.0,6.0,2916.659988,31.0,0.419354839,224.3584606,36.28571429,2.0
2021-01,0,0,2019-10,Big Bear City,Single Owners,3.0,2.0,6.0,1044.899986,31.0,0.290322581,116.0999985,36.75,2.25
2021-01,0,1,2019-11,Big Bear City,Single Owners,3.0,2.0,6.0,2299.749962,30.0,0.5,153.3166641,44.16666667,2.666666667
2021-01,0,0,2019-12,Big Bear City,Single Owners,3.0,2.0,6.0,4525.629944,31.0,0.709677419,205.710452,61.420509736902886,3.666666667
2021-01,0,0,2019-2,Big Bear City,Single Owners,3.0,2.0,6.0,1751.819977,28.5,0.285714286,218.9774971,40.0,2.0
2021-01,1,0,2019-3,Big Bear City,Single Owners,3.0,2.0,6.0,1670.819962,31.0,0.290322581,185.6466624,6.0,1.8
2021-01,1,1,2019-4,Big Bear City,Single Owners,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-01,1,0,2019-5,Big Bear City,Single Owners,3.0,2.0,6.0,754.8999786,31.0,0.161290323,150.9799957,29.66666667,2.0
2021-01,0,0,2019-6,Big Bear City,Single Owners,3.0,2.0,6.0,910.9099808,30.0,0.266666667,113.8637476,10.5,2.25
2021-01,1,0,2019-7,Big Bear City,Single Owners,3.0,2.0,6.0,2289.759964,31.0,0.677419355,109.0361888,22.57142857,2.714285714
2021-01,1,0,2019-8,Big Bear City,Single Owners,3.0,2.0,6.0,2390.749992,31.0,0.709677419,108.6704542,32.55555556,2.555555556
2021-01,1,1,2019-9,Big Bear City,Single Owners,3.0,2.0,6.0,1635.829987,30.0,0.533333333,102.2393742,24.125,1.875
2021-01,1,0,2019-1,Big Bear Lake,Single Owners,3.0,2.0,8.0,9299.070038,31.0,1.0,299.9700012,61.420509736902886,9.195185360864706
2021-01,0,0,2019-10,Big Bear Lake,Single Owners,3.0,2.0,8.0,9299.070038,31.0,1.0,299.9700012,5.0,9.195185360864706
2021-01,1,0,2019-11,Big Bear Lake,Single Owners,3.0,2.0,8.0,8999.100037,30.0,1.0,299.9700012,30.968203896761153,4.749502715945883
2021-01,1,0,2019-12,Big Bear Lake,Single Owners,3.0,2.0,8.0,9299.070038,31.0,1.0,299.9700012,61.420509736902886,9.195185360864706
2021-01,0,0,2019-2,Big Bear Lake,Single Owners,3.0,2.0,8.0,1199.880005,28.5,0.142857143,299.9700012,38.0,2.0
2021-01,1,0,2019-3,Big Bear Lake,Single Owners,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
